"Name","TID","NPC","Cart","Scale","CollisionShape","SpawnToBuilding","SpawnToObstacle","SpawnToNation","MaxCompletions","CooldownSeconds","MinNationLevel","MaxNationLevel","BuildingNeeded","BuildingLevelNeeded","TechNeeded","OtherChallengeNeeded","OtherChallengeStagesCompleteNeeded","Stage","AvailableTID","AvailableSCW","AvailableIconSWF","AvailableIconExportName","AvailableSeconds","AvailableBGExportName","ActiveTID","ActiveSCW","ActiveIconSWF","ActiveIconExportName","ActiveSeconds","ActiveBGExportName","TaskCount","CoinTaskMinPercentage","CoinTaskMaxPercentage","RequiredAmountPercentage","CoinRewardSizePercentage","KnowledgeRewardSizePercentage","ReputationRewardSizePercentage","ResourceOrTag1","ResourceOrTag2","ResourceOrTag3","WorkerJobSeconds","WorkerJobTID","WorkerJobBGExportName","WorkerJobProfession","WorkerJobRewardData1","WorkerJobRewardAmount1","WorkerJobRewardData2","WorkerJobRewardAmount2","WorkerJobRewardReputation","WorkerJobRewardNationKnowledge","WinTID","WinSCW","WinIconSWF","WinIconExportName","WinBGExportName","LoseTID","LoseSCW","LoseIconSWF","LoseIconExportName","LoseBGExportName","ReviewSeconds","RewardPerk","RewardPerkSeconds","RewardNationKnowledge","RewardTradePartner","PreventTaskGemming","NoTaskFiltering","EvenTaskRequirementDistribution","FixedVillageLevelForTasks","Pool","OnCompletionStartChallenges","RewardIcons","RewardIconTooltips"
,,,,,,,,,,,,,,,,,,3,,,,,,,"TID_CHALLENGE035_GOBBLEFISH_STAGE3","prefab/valley_event_gobblefish_gold_collect_main.pfb#stage1","sc/ui.sc","sticker_harbormaster_working",86400,"bg_image_valley_event_gobbler_fish",72,100,100,80,100,100,100,"CraftedAny",,,,,,,,,,,,,,,,,,"TID_CHALLENGE035_GOBBLEFISH_LOSE_STAGE3","prefab/valley_event_gobblefish_gold_collect_main.pfb#stage1","sc/ui.sc","sticker_harbormaster_thankyou","bg_image_valley_event_gobbler_fish",,,,,,,,,,,"Challenge036_GobbleFish_GoldPiles_C",,
"Challenge036_GobbleFish_GoldPiles_A","TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_TITLE","Fisher","ChallengeCart",100,"Academy",,,"ChallengeSiteGobbleFish1",,259200,4,,,,,,,1,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_INTRO","prefab/valley_event_gobblefish_gold_collect_1.pfb#stage1","sc/ui.sc","sticker_reward_chest_prop",86400,"bg_image_valley_event_shipwreck_2","TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_STAGE1","prefab/valley_event_gobblefish_gold_collect_1.pfb#stage1","sc/ui.sc","sticker_reward_chest_prop",172800,"bg_image_valley_event_shipwreck_2",,,,,,,,,,,14400,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_STAGE1_JOB_01","bg_image_valley_wheat_field","Farmer","Coins",360,,,,,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_WIN","prefab/valley_event_gobblefish_gold_collect_1.pfb#stage1","sc/ui.sc","sticker_reward_chest_prop","bg_image_valley_event_shipwreck_2","TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_LOSE_STAGE1","prefab/valley_event_gobblefish_gold_collect_1.pfb#stage1","sc/ui.sc","sticker_reward_chest_prop","bg_image_valley_event_shipwreck_2",86400,"NoHunger",86400,,,,,,,"None",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_STAGE1_JOB_02","bg_image_valley_wheat_field","Farmer","Coins",2160,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_STAGE1_JOB_03","bg_image_valley_wheat_field","Farmer","Coins",720,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_STAGE1_JOB_04","bg_image_valley_wheat_field","Farmer","Coins",900,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_STAGE1_JOB_05","bg_image_valley_wheat_field","Farmer","Coins",1080,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_STAGE1_JOB_06","bg_image_valley_wheat_field","Farmer","Coins",540,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_STAGE1_JOB_07","bg_image_village_resource_wood","Lumberjack","Coins",900,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_STAGE1_JOB_08","bg_image_village_resource_wood","Lumberjack","Coins",540,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_STAGE1_JOB_09","bg_image_village_resource_wood","Lumberjack","Coins",720,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_STAGE1_JOB_10","bg_image_village_resource_wood","Lumberjack","Coins",360,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_STAGE1_JOB_11","bg_image_village_resource_wood","Lumberjack","Coins",1080,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_A_STAGE1_JOB_12","bg_image_village_resource_wood","Lumberjack","Coins",2160,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Challenge036_GobbleFish_GoldPiles_B","TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_TITLE","Fisher","ChallengeCart",100,"Academy",,,"ChallengeSiteGobbleFish2",,259200,4,,,,,,,1,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_INTRO","prefab/valley_event_gobblefish_gold_collect_2.pfb#stage1","sc/ui.sc","sticker_reward_chest_prop",86400,"bg_image_valley_event_shipwreck_2","TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_STAGE1","prefab/valley_event_gobblefish_gold_collect_2.pfb#stage1","sc/ui.sc","sticker_reward_chest_prop",172800,"bg_image_valley_event_shipwreck_2",,,,,,,,,,,43200,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_STAGE1_JOB_01","bg_image_village_resource_stone","Stonemason","Coins",1080,,,,,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_WIN","prefab/valley_event_gobblefish_gold_collect_2.pfb#stage1","sc/ui.sc","sticker_reward_chest_prop","bg_image_valley_event_shipwreck_2","TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_LOSE_STAGE1","prefab/valley_event_gobblefish_gold_collect_2.pfb#stage1","sc/ui.sc","sticker_reward_chest_prop","bg_image_valley_event_shipwreck_2",86400,"FasterBundleValleyCrafting",86400,,,,,,,"None",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_STAGE1_JOB_02","bg_image_village_resource_stone","Stonemason","Coins",360,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_STAGE1_JOB_03","bg_image_village_resource_stone","Stonemason","Coins",720,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_STAGE1_JOB_04","bg_image_village_resource_stone","Stonemason","Coins",720,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_STAGE1_JOB_05","bg_image_village_resource_stone","Stonemason","Coins",900,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_STAGE1_JOB_06","bg_image_village_resource_stone","Stonemason","Coins",2160,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_STAGE1_JOB_07","bg_image_village_resource_clay","Claydigger","Coins",900,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_STAGE1_JOB_08","bg_image_village_resource_clay","Claydigger","Coins",360,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_STAGE1_JOB_09","bg_image_village_resource_clay","Claydigger","Coins",540,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_STAGE1_JOB_10","bg_image_village_resource_clay","Claydigger","Coins",540,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_STAGE1_JOB_11","bg_image_village_resource_clay","Claydigger","Coins",1080,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_B_STAGE1_JOB_12","bg_image_village_resource_clay","Claydigger","Coins",2160,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Challenge036_GobbleFish_GoldPiles_C","TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_TITLE","Fisher","ChallengeCart",100,"Academy",,,"ChallengeSiteGobbleFish3",,259200,4,,,,,,,1,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_INTRO","prefab/valley_event_gobblefish_gold_collect_3.pfb#stage1","sc/ui.sc","sticker_reward_chest_prop",86400,"bg_image_valley_event_shipwreck_2","TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_STAGE1","prefab/valley_event_gobblefish_gold_collect_3.pfb#stage1","sc/ui.sc","sticker_reward_chest_prop",172800,"bg_image_valley_event_shipwreck_2",,,,,,,,,,,36000,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_STAGE1_JOB_01","bg_image_valley_construction","Builder","Coins",900,,,,,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_WIN","prefab/valley_event_gobblefish_gold_collect_3.pfb#stage1","sc/ui.sc","sticker_reward_chest_prop","bg_image_valley_event_shipwreck_2","TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_LOSE_STAGE1","prefab/valley_event_gobblefish_gold_collect_3.pfb#stage1","sc/ui.sc","sticker_reward_chest_prop","bg_image_valley_event_shipwreck_2",86400,"FasterBundleValleyProductionArea",86400,,,,,,,"None",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_STAGE1_JOB_02","bg_image_valley_construction","Builder","Coins",360,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_STAGE1_JOB_03","bg_image_valley_construction","Builder","Coins",720,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_STAGE1_JOB_04","bg_image_valley_construction","Builder","Coins",540,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_STAGE1_JOB_05","bg_image_valley_construction","Builder","Coins",1080,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_STAGE1_JOB_06","bg_image_valley_construction","Builder","Coins",2160,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_STAGE1_JOB_07","bg_image_village_library","Researcher","Coins",900,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28800,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_STAGE1_JOB_08","bg_image_village_library","Researcher","Coins",720,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_STAGE1_JOB_09","bg_image_village_library","Researcher","Coins",540,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_STAGE1_JOB_10","bg_image_village_library","Researcher","Coins",360,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_STAGE1_JOB_11","bg_image_village_library","Researcher","Coins",1080,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,"TID_CHALLENGE036_GOBBLEFISH_GOLDPILES_C_STAGE1_JOB_12","bg_image_village_library","Researcher","Coins",2160,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Challenge037_TradePartner005_Unlock","TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_TITLE","PrimevalCaptain","ChallengeCart",100,"Academy",,,"ChallengeSiteGrass5",1,1209600,8,,"Castle",8,,"Challenge034_SacredTreeFestival",2,1,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_INTRO","prefab/valley_event_primeval_intro.pfb#stage1","sc/ui.sc","sticker_prairie_plains_wave",-1,"bg_image_valley_event_dog_father","TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1","prefab/valley_event_primeval_intro.pfb#stage1","sc/ui.sc","sticker_prairie_plains_working",-1,"bg_image_valley_event_dog_father",,,,,,,,,,,64800,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_01","bg_image_village_library","Researcher","Coins",1134,"Reputation",85,,,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_WIN","prefab/valley_event_primeval_intro.pfb#stage3","sc/ui.sc","sticker_prairie_plains_wave","bg_image_valley_event_dog_father","TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_LOSE_STAGE1","prefab/valley_event_primeval_intro.pfb#stage1","sc/ui.sc","sticker_prairie_plains_wave","bg_image_valley_event_dog_father",86400,,,,"TradePartner005_PrairiePlains","TRUE",,,,"Intro",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_02","bg_image_valley_wheat_field","Farmer","Coins",1512,"Reputation",113,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_03","bg_image_valley_background",,"Coins",252,"Reputation",19,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57600,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_04","bg_image_village_resource_wood","Lumberjack","Coins",1008,"Reputation",76,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_05","bg_image_village_resource_wood","Lumberjack","Coins",1512,"Reputation",113,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72000,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_06","bg_image_village_resource_stone","Stonemason","Coins",1260,"Reputation",95,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57600,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_07","bg_image_valley_wheat_field","Farmer","Coins",1008,"Reputation",76,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50400,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_08","bg_image_valley_construction","Builder","Coins",882,"Reputation",66,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_09","bg_image_village_library","Researcher","Coins",1512,"Reputation",113,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57600,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_10","bg_image_valley_construction","Builder","Coins",1008,"Reputation",76,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_11","bg_image_village_resource_stone","Stonemason","Coins",1512,"Reputation",113,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72000,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_12","bg_image_valley_wheat_field","Farmer","Coins",1260,"Reputation",95,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64800,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_13","bg_image_valley_wheat_field","Farmer","Coins",1134,"Reputation",85,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_14","bg_image_valley_background",,"Coins",378,"Reputation",28,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72000,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_15","bg_image_village_library","Researcher","Coins",1260,"Reputation",95,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57600,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_16","bg_image_valley_wheat_field","Farmer","Coins",1008,"Reputation",76,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50400,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_17","bg_image_village_library","Researcher","Coins",882,"Reputation",66,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE1_JOB_18","bg_image_valley_construction","Builder","Coins",1512,"Reputation",113,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2,,,,,,,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_STAGE2","prefab/valley_event_primeval_intro.pfb#stage1","sc/ui.sc","sticker_prairie_plains_working",-1,"bg_image_valley_event_dog_father",60,100,100,70,120,100,100,"Plushie","IronSculpture",,,,,,,,,,,,,,,,,"TID_CHALLENGE037_TRADEPARTNER005_UNLOCK_LOSE_STAGE2","prefab/valley_event_primeval_intro.pfb#stage2","sc/ui.sc","sticker_prairie_plains_wave","bg_image_trade_route_primeval_plains",,,,,,,"TRUE","TRUE",11,,,,
"Challenge038_TradePartner005_Dump","TID_CHALLENGE038_TRADEPARTNER005_DUMP_TITLE","Baker","ChallengeCart",100,"Academy",,,"ChallengeSiteRiver2",1,1209600,8,,"Castle",8,,"Challenge037_TradePartner005_Unlock",2,1,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_INTRO","prefab/valley_event_chocolate_dump.pfb#stage1","sc/ui.sc","sticker_baker_wave",-1,"bg_image_valley_event_primeval_plains_dump","TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE1","prefab/valley_event_chocolate_dump.pfb#stage1","sc/ui.sc","sticker_baker_wave",-1,"bg_image_valley_event_primeval_plains_dump",60,100,100,120,100,100,100,"CacaoBeans",,,,,,,,,,,,,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_WIN","prefab/valley_event_chocolate_dump.pfb#stage1","sc/ui.sc","sticker_baker_wave","bg_image_valley_event_primeval_plains_dump","TID_CHALLENGE038_TRADEPARTNER005_DUMP_LOSE_STAGE1","prefab/valley_event_chocolate_dump.pfb#stage1","sc/ui.sc","sticker_baker_wave","bg_image_valley_event_primeval_plains_dump",86400,,,1000,,"TRUE","TRUE","TRUE",11,"Intro",,,
,,,,,,,,,,,,,,,,,,2,,,,,,,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2","prefab/valley_event_chocolate_dump.pfb#stage1","sc/ui.sc","sticker_baker_wave",-1,"bg_image_valley_event_primeval_plains_dump",,,,,,,,,,,64800,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2_JOB_01","bg_image_village_library","Researcher","Science",162,,,,,,,,,,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_LOSE_STAGE2","prefab/valley_event_chocolate_dump.pfb#stage1","sc/ui.sc","sticker_baker_wave","bg_image_valley_event_primeval_plains_dump",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79200,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2_JOB_02","bg_image_village_resource_clay","Claydigger","Science",198,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2_JOB_03","bg_image_valley_construction","Builder","Science",216,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72000,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2_JOB_04","bg_image_valley_wheat_field","Farmer","Science",180,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2_JOB_05","bg_image_village_library","Researcher","Science",36,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2_JOB_06","bg_image_village_resource_stone","Stonemason","Science",54,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64800,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2_JOB_07","bg_image_village_resource_wood","Lumberjack","Science",162,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79200,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2_JOB_08","bg_image_village_resource_clay","Claydigger","Science",198,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2_JOB_09","bg_image_valley_construction","Builder","Science",216,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72000,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2_JOB_10","bg_image_village_library","Researcher","Science",180,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2_JOB_11","bg_image_village_resource_stone","Stonemason","Science",54,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2_JOB_12","bg_image_village_resource_wood","Lumberjack","Science",36,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79200,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2_JOB_13","bg_image_valley_wheat_field","Farmer","Science",198,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64800,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2_JOB_14","bg_image_valley_construction","Builder","Science",162,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,"TID_CHALLENGE038_TRADEPARTNER005_DUMP_STAGE2_JOB_15","bg_image_valley_wheat_field","Farmer","Science",216,,,,,,,,,,,,,,,,,,,,,,,,,,,
